tweet_id,favorites,retweets,user_followers,user_favourites,date_time
818536468981415936,11904,2788,6742845,133084,2017-01-09 19:14:36
818307523543449600,0,9138,6742845,133084,2017-01-09 04:04:51
818259473185828864,11992,2562,6742845,133084,2017-01-09 00:53:55
818145370475810820,13398,2923,6742845,133084,2017-01-08 17:20:31
817908911860748288,5262,889,6742845,133084,2017-01-08 01:40:55
817827839487737858,56542,30495,6742845,133084,2017-01-07 20:18:46
817777686764523521,11661,3001,6742845,133084,2017-01-07 16:59:28
817536400337801217,12858,3416,6742845,133084,2017-01-07 01:00:41
817502432452313088,0,3816,6742845,133084,2017-01-06 22:45:43
817423860136083457,37378,16924,6742845,133084,2017-01-06 17:33:29
817415592588222464,6127,1086,6742845,133084,2017-01-06 17:00:38
817181837579653120,0,9588,6742845,133084,2017-01-06 01:31:47
817171292965273600,9510,2261,6742845,133084,2017-01-06 00:49:53
817120970343411712,13226,2949,6742845,133084,2017-01-05 21:29:55
817056546584727552,9340,1862,6742845,133084,2017-01-05 17:13:55
816829038950027264,0,5326,6742845,133084,2017-01-05 02:09:53
816816676327063552,10891,2300,6742845,133084,2017-01-05 01:20:46
816697700272001025,10688,2478,6742845,133084,2017-01-04 17:27:59
816450570814898180,33351,9138,6742845,133084,2017-01-04 01:05:59
816336735214911488,9385,2206,6742845,133084,2017-01-03 17:33:39
816091915477250048,9734,2425,6742845,133084,2017-01-03 01:20:49
816062466425819140,0,1179,6742845,133084,2017-01-02 23:23:48
816014286006976512,0,5993,6742845,133084,2017-01-02 20:12:21
815990720817401858,5446,1179,6742845,133084,2017-01-02 18:38:42
815966073409433600,24541,9588,6742845,133084,2017-01-02 17:00:46
815745968457060357,0,4651,6742845,133084,2017-01-02 02:26:09
815736392542261248,10730,2555,6742845,133084,2017-01-02 01:48:06
815639385530101762,8980,1857,6742845,133084,2017-01-01 19:22:38
815390420867969024,11268,4281,6742845,133084,2017-01-01 02:53:20
814986499976527872,8328,1463,6742845,133084,2016-12-31 00:08:17
814638523311648768,12302,3056,6742845,133084,2016-12-30 01:05:33
814578408554463233,0,6563,6742845,133084,2016-12-29 21:06:41
814530161257443328,9466,2096,6742845,133084,2016-12-29 17:54:58
814153002265309185,31397,9805,6742845,133084,2016-12-28 16:56:16
813944609378369540,0,3641,6742845,133084,2016-12-28 03:08:11
813910438903693312,10137,2125,6742845,133084,2016-12-28 00:52:25
813812741911748608,39673,15815,6742845,133084,2016-12-27 18:24:12
813800681631023104,9120,1998,6742845,133084,2016-12-27 17:36:16
813217897535406080,20396,8230,6742845,133084,2016-12-26 03:00:30
813202720496779264,10012,2032,6742845,133084,2016-12-26 02:00:11
813187593374461952,21675,4925,6742845,133084,2016-12-26 01:00:05
813172488309972993,10201,2169,6742845,133084,2016-12-26 00:00:03
813157409116065792,8450,2496,6742845,133084,2016-12-25 23:00:08
813142292504645637,9190,2658,6742846,133084,2016-12-25 22:00:04
813130366689148928,4876,500,6742846,133084,2016-12-25 21:12:41
813127251579564032,12977,3543,6742846,133084,2016-12-25 21:00:18
813112105746448384,11295,3119,6742846,133084,2016-12-25 20:00:07
813096984823349248,11497,4085,6742846,133084,2016-12-25 19:00:02
813081950185472002,10797,3124,6742846,133084,2016-12-25 18:00:17
813066809284972545,8695,2196,6742846,133084,2016-12-25 17:00:08
813051746834595840,22884,8258,6742846,133084,2016-12-25 16:00:16
812781120811126785,8266,2157,6742846,133084,2016-12-24 22:04:54
812747805718642688,0,7847,6742847,133084,2016-12-24 19:52:31
812709060537683968,7239,1617,6742847,133084,2016-12-24 17:18:34
812503143955202048,6656,1384,6742847,133084,2016-12-24 03:40:19
812466873996607488,8738,2176,6742847,133084,2016-12-24 01:16:12
812372279581671427,14964,4143,6742847,133084,2016-12-23 19:00:19
811985624773361665,7952,1590,6742847,133084,2016-12-22 17:23:53
811744202451197953,8257,1824,6742847,133084,2016-12-22 01:24:33
811647686436880384,6092,839,6742847,133084,2016-12-21 19:01:02
811627233043480576,14010,3544,6742847,133084,2016-12-21 17:39:46
811386762094317568,22846,7231,6742847,133084,2016-12-21 01:44:13
810984652412424192,5836,1614,6742847,133084,2016-12-19 23:06:23
810896069567610880,9895,2025,6742847,133084,2016-12-19 17:14:23
810657578271330305,11994,2983,6742847,133084,2016-12-19 01:26:42
810284430598270976,38819,12957,6742847,133084,2016-12-18 00:43:57
810254108431155201,16071,3797,6742847,133084,2016-12-17 22:43:27
809920764300447744,16933,4406,6742847,133084,2016-12-17 00:38:52
809808892968534016,0,5553,6742847,133084,2016-12-16 17:14:20
809448704142938112,7579,1664,6742847,133084,2016-12-15 17:23:04
809220051211603969,21818,6367,6742847,133084,2016-12-15 02:14:29
809084759137812480,14443,3958,6742847,133084,2016-12-14 17:16:53
808838249661788160,11050,3436,6742847,133084,2016-12-14 00:57:20
808733504066486276,8641,2443,6742847,133084,2016-12-13 18:01:07
808501579447930884,12345,2927,6742847,133084,2016-12-13 02:39:32
808344865868283904,46480,23434,6742847,133084,2016-12-12 16:16:49
808134635716833280,0,6747,6742847,133084,2016-12-12 02:21:26
808106460588765185,9540,2463,6742847,133084,2016-12-12 00:29:28
808001312164028416,13758,3993,6742847,133084,2016-12-11 17:31:39
807621403335917568,15968,4160,6742847,133084,2016-12-10 16:22:02
807106840509214720,123287,61281,6742847,133084,2016-12-09 06:17:20
807059379405148160,0,8295,6742847,133084,2016-12-09 03:08:45
807010152071229440,14261,4307,6742847,133084,2016-12-08 23:53:08
806629075125202948,82411,39595,6742847,133084,2016-12-07 22:38:52
806620845233815552,0,6241,6742848,133084,2016-12-07 22:06:10
806576416489959424,5293,2180,6742848,133084,2016-12-07 19:09:37
806542213899489280,11175,2688,6742848,133084,2016-12-07 16:53:43
806242860592926720,0,13235,6742849,133084,2016-12-06 21:04:11
806219024703037440,7013,1357,6742849,133084,2016-12-06 19:29:28
805958939288408065,0,6069,6742849,133084,2016-12-06 02:15:59
805932879469572096,9036,2148,6742849,133084,2016-12-06 00:32:26
805826884734976000,7195,2073,6742849,133084,2016-12-05 17:31:15
805823200554876929,0,9119,6742849,133084,2016-12-05 17:16:37
805520635690676224,6269,1872,6742849,133084,2016-12-04 21:14:20
805487436403003392,9593,2861,6742849,133084,2016-12-04 19:02:24
805207613751304193,8515,1922,6742849,133084,2016-12-04 00:30:29
804738756058218496,15049,4359,6742849,133084,2016-12-02 17:27:25
804475857670639616,6744,2275,6742849,133084,2016-12-02 00:02:45
804413760345620481,0,3635,6742849,133084,2016-12-01 19:56:00
804026241225523202,48840,18349,6742849,133084,2016-11-30 18:16:08
803773340896923648,11010,3133,6742849,133084,2016-11-30 01:31:12
803692223237865472,0,8423,6742849,133084,2016-11-29 20:08:52
803638050916102144,12028,4692,6742849,133084,2016-11-29 16:33:36
803380650405482500,8476,2105,6742849,133084,2016-11-28 23:30:47
803321560782307329,0,6045,6742849,133084,2016-11-28 19:35:59
803276597545603072,10990,2793,6742849,133084,2016-11-28 16:37:19
802952499103731712,9891,2268,6742849,133084,2016-11-27 19:09:28
802624713319034886,0,3312,6742849,133084,2016-11-26 21:26:58
802600418706604034,7802,1663,6742849,133084,2016-11-26 19:50:26
802572683846291456,9799,2842,6742849,133084,2016-11-26 18:00:13
802323869084381190,17802,6615,6742849,133084,2016-11-26 01:31:31
802265048156610565,6941,1540,6742849,133084,2016-11-25 21:37:47
802239329049477120,9939,2946,6742849,133084,2016-11-25 19:55:35
802185808107208704,0,305,6742849,133084,2016-11-25 16:22:55
801958328846974976,8463,1930,6742849,133084,2016-11-25 01:18:59
801854953262350336,1926,263,6742849,133084,2016-11-24 18:28:13
801538201127157760,8970,2329,6742849,133084,2016-11-23 21:29:33
801285448605831168,6649,937,6742850,133084,2016-11-23 04:45:12
801167903437357056,26893,6747,6742851,133084,2016-11-22 20:58:07
801127390143516673,0,4501,6742851,133084,2016-11-22 18:17:08
801115127852503040,8849,2362,6742851,133084,2016-11-22 17:28:25
800859414831898624,758,109,6742851,133084,2016-11-22 00:32:18
800855607700029440,0,1841,6742851,133084,2016-11-22 00:17:10
800751577355128832,11496,3133,6742851,133084,2016-11-21 17:23:47
800513324630806528,14408,3405,6742851,133084,2016-11-21 01:37:04
800459316964663297,10352,2427,6742851,133084,2016-11-20 22:02:27
800443802682937345,0,4903,6742851,133084,2016-11-20 21:00:48
800388270626521089,12224,3164,6742851,133084,2016-11-20 17:20:08
800188575492947969,0,4453,6742851,133084,2016-11-20 04:06:37
800141422401830912,16777,2907,6742851,133084,2016-11-20 00:59:15
800018252395122689,31149,14926,6742851,133084,2016-11-19 16:49:49
799774291445383169,0,5325,6742851,133084,2016-11-19 00:40:24
799757965289017345,9219,2443,6742851,133084,2016-11-18 23:35:32
799422933579902976,8812,2158,6742851,133084,2016-11-18 01:24:14
799308762079035393,0,6282,6742851,133084,2016-11-17 17:50:33
799297110730567681,10868,3148,6742851,133084,2016-11-17 17:04:16
799063482566066176,8872,2785,6742851,133084,2016-11-17 01:35:54
798933969379225600,14441,5073,6742851,133084,2016-11-16 17:01:16
798925684722855936,8136,1625,6742851,133084,2016-11-16 16:28:21
798705661114773508,0,7500,6742851,133084,2016-11-16 01:54:03
798701998996647937,0,8857,6742851,133084,2016-11-16 01:39:30
798697898615730177,0,7377,6742851,133084,2016-11-16 01:23:12
798694562394996736,0,5644,6742851,133084,2016-11-16 01:09:57
798686750113755136,0,2631,6742851,133084,2016-11-16 00:38:54
798682547630837760,0,5369,6742851,133084,2016-11-16 00:22:12
798673117451325440,0,6308,6742852,133084,2016-11-15 23:44:44
798665375516884993,0,4411,6742853,133084,2016-11-15 23:13:58
798644042770751489,0,2095,6742853,133084,2016-11-15 21:49:12
798628517273620480,0,2220,6742853,133084,2016-11-15 20:47:30
798585098161549313,0,6469,6742853,133084,2016-11-15 17:54:59
798576900688019456,0,6677,6742854,133084,2016-11-15 17:22:24
798340744599797760,0,3814,6742854,133084,2016-11-15 01:44:00
798209839306514432,11365,2886,6742855,133084,2016-11-14 17:03:50
797971864723324932,12786,3564,6742855,133084,2016-11-14 01:18:12
797545162159308800,15918,5492,6742855,133084,2016-11-12 21:02:38
797236660651966464,21938,7502,6742855,133084,2016-11-12 00:36:46
797165961484890113,253,32,6742855,133084,2016-11-11 19:55:50
796904159865868288,0,10109,6742855,133084,2016-11-11 02:35:32
796865951799083009,8410,2149,6742855,133084,2016-11-11 00:03:42
796759840936919040,13025,3473,6742855,133084,2016-11-10 17:02:03
796563435802726400,0,8294,6742855,133084,2016-11-10 04:01:37
796484825502875648,8316,1995,6742855,133084,2016-11-09 22:49:15
796387464403357696,12101,4718,6742855,133084,2016-11-09 16:22:22
796177847564038144,0,16225,6742855,133084,2016-11-09 02:29:25
796149749086875649,35530,16225,6742635,133085,2016-11-09 00:37:46
796125600683540480,5428,2025,6742855,133084,2016-11-08 23:01:49
796116448414461957,9957,2741,6742855,133084,2016-11-08 22:25:27
796080075804475393,9263,2622,6742855,133084,2016-11-08 20:00:55
796031486298386433,11850,4185,6742855,133084,2016-11-08 16:47:50
795464331001561088,54681,26989,6742855,133084,2016-11-07 03:14:10
795400264262053889,11082,3243,6742855,133084,2016-11-06 22:59:35
795076730285391872,17808,6145,6742855,133084,2016-11-06 01:33:58
794983741416415232,0,3817,6742855,133084,2016-11-05 19:24:28
794926597468000259,11281,2624,6742855,133084,2016-11-05 15:37:24
794355576146903043,0,11667,6742855,133084,2016-11-04 01:48:22
794332329137291264,10491,2995,6742855,133084,2016-11-04 00:15:59
794205286408003585,10109,3771,6742855,133084,2016-11-03 15:51:10
793962221541933056,18500,5553,6742855,133084,2016-11-02 23:45:19
793845145112371200,10104,2122,6742855,133084,2016-11-02 16:00:06
793614319594401792,0,3544,6742855,133084,2016-11-02 00:42:53
793601777308463104,8746,1852,6742855,133084,2016-11-01 23:53:02
793500921481273345,11741,2703,6742855,133084,2016-11-01 17:12:16
793286476301799424,27037,10418,6742855,133084,2016-11-01 03:00:09
793271401113350145,9476,2671,6742855,133084,2016-11-01 02:00:14
793256262322548741,21927,9433,6742855,133084,2016-11-01 01:00:05
793241302385262592,11565,3713,6742855,133084,2016-11-01 00:00:38
793226087023144960,10793,3234,6742855,133084,2016-10-31 23:00:11
793210959003287553,9805,3199,6742855,133084,2016-10-31 22:00:04
793195938047070209,16748,6358,6742855,133084,2016-10-31 21:00:23
793180763617361921,7581,2243,6742855,133084,2016-10-31 20:00:05
793165685325201412,10317,3153,6742855,133084,2016-10-31 19:00:10
793150605191548928,6777,1936,6742855,133084,2016-10-31 18:00:14
793135492858580992,7087,2809,6742855,133084,2016-10-31 17:00:11
793120401413079041,13932,4415,6742855,133084,2016-10-31 16:00:13
792913359805018113,15756,4557,6742855,133084,2016-10-31 02:17:31
792883833364439040,12412,4835,6742855,133084,2016-10-31 00:20:11
792773781206999040,8061,1907,6742855,133084,2016-10-30 17:02:53
792394556390137856,14827,4860,6742855,133084,2016-10-29 15:55:58
792050063153438720,7885,2032,6742855,133084,2016-10-28 17:07:05
791821351946420224,0,23823,6742855,133084,2016-10-28 01:58:16
791784077045166082,0,10949,6742855,133084,2016-10-27 23:30:09
791780927877898241,0,4302,6742855,133084,2016-10-27 23:17:38
791774931465953280,49455,25186,6742855,133084,2016-10-27 22:53:48
791672322847637504,12888,3544,6742855,133084,2016-10-27 16:06:04
791406955684368384,14403,4651,6742855,133084,2016-10-26 22:31:36
791312159183634433,9648,2870,6742855,133084,2016-10-26 16:14:55
791026214425268224,0,4677,6742855,133084,2016-10-25 21:18:40
790987426131050500,10870,2416,6742635,133085,2016-10-25 18:44:32
790946055508652032,18235,5326,6742855,133084,2016-10-25 16:00:09
790723298204217344,0,2626,6742855,133084,2016-10-25 01:14:59
790698755171364864,8999,2157,6742856,133084,2016-10-24 23:37:28
790581949425475584,22687,8105,6742856,133084,2016-10-24 15:53:19
790337589677002753,8590,2112,6742856,133084,2016-10-23 23:42:19
790277117346975746,13785,3641,6742856,133084,2016-10-23 19:42:02
790227638568808452,0,4058,6742856,133084,2016-10-23 16:25:25
789986466051088384,10177,2626,6742856,133084,2016-10-23 00:27:05
789960241177853952,0,4706,6742856,133084,2016-10-22 22:42:52
789903600034189313,11411,4682,6742856,133084,2016-10-22 18:57:48
789628658055020548,8276,2015,6742856,133084,2016-10-22 00:45:17
789599242079838210,7456,2190,6742856,133084,2016-10-21 22:48:24
789530877013393408,12900,3817,6742856,133084,2016-10-21 18:16:44
789314372632018944,9442,2609,6742856,133084,2016-10-21 03:56:25
789280767834746880,0,5600,6742856,133084,2016-10-21 01:42:53
789268448748703744,10011,2932,6742856,133084,2016-10-21 00:53:56
789137962068021249,10660,3157,6742856,133084,2016-10-20 16:15:26
788908386943430656,30034,14041,6742856,133084,2016-10-20 01:03:11
788765914992902144,30091,11667,6742856,133084,2016-10-19 15:37:03
788552643979468800,0,8185,6742856,133084,2016-10-19 01:29:35
788412144018661376,17109,6012,6742856,133084,2016-10-18 16:11:17
788178268662984705,7948,2413,6742856,133084,2016-10-18 00:41:57
788150585577050112,6746,1478,6742856,133084,2016-10-17 22:51:57
788070120937619456,0,3857,6742856,133084,2016-10-17 17:32:13
788039637453406209,6727,1495,6742856,133084,2016-10-17 15:31:05
787810552592695296,9523,3450,6742856,133084,2016-10-17 00:20:47
787717603741622272,11192,3146,6742856,133084,2016-10-16 18:11:26
787397959788929025,11887,3200,6742856,133084,2016-10-15 21:01:17
787322443945877504,8551,1974,6742856,133084,2016-10-15 16:01:13
787111942498508800,0,7578,6742856,133084,2016-10-15 02:04:45
786963064373534720,29123,9066,6742856,133084,2016-10-14 16:13:10
786729988674449408,0,2738,6742856,133084,2016-10-14 00:47:00
786709082849828864,19922,6882,6742856,133084,2016-10-13 23:23:56
786664955043049472,11697,2905,6742856,133084,2016-10-13 20:28:35
786595970293370880,10302,3508,6742856,133084,2016-10-13 15:54:28
786363235746385920,11954,3961,6742856,133084,2016-10-13 00:29:39
786286427768250368,8759,3244,6742856,133084,2016-10-12 19:24:27
786233965241827333,16821,5415,6742856,133084,2016-10-12 15:55:59
786051337297522688,1579,174,6742856,133084,2016-10-12 03:50:17
786036967502913536,0,7989,6742856,133084,2016-10-12 02:53:11
785927819176054784,12468,3566,6742856,133084,2016-10-11 19:39:28
785872687017132033,7326,2064,6742856,133084,2016-10-11 16:00:24
785639753186217984,8553,2498,6742856,133084,2016-10-11 00:34:48
785533386513321988,10001,2275,6742856,133084,2016-10-10 17:32:08
785515384317313025,6680,1432,6742856,133084,2016-10-10 16:20:36
785264754247995392,7968,1852,6742856,133084,2016-10-09 23:44:41
785170936622350336,13263,5498,6742636,133085,2016-10-09 17:31:53
784826020293709826,11126,3635,6742856,133084,2016-10-08 18:41:19
784517518371221505,9836,2867,6742856,133084,2016-10-07 22:15:26
784431430411685888,6223,1447,6742856,133084,2016-10-07 16:33:21
784183165795655680,22052,9119,6742856,133084,2016-10-07 00:06:50
784057939640352768,32780,12631,6742856,133084,2016-10-06 15:49:14
783839966405230592,32968,12225,6742856,133084,2016-10-06 01:23:05
783821107061198850,8062,2219,6742856,133084,2016-10-06 00:08:09
783695101801398276,11424,3630,6742856,133084,2016-10-05 15:47:27
783466772167098368,9274,2544,6742856,133084,2016-10-05 00:40:09
783391753726550016,18510,6228,6742856,133084,2016-10-04 19:42:03
783347506784731136,0,6335,6742856,133084,2016-10-04 16:46:14
783334639985389568,32015,13235,6742856,133084,2016-10-04 15:55:06
783085703974514689,8926,2501,6742856,133084,2016-10-03 23:25:55
782969140009107456,26418,8295,6742856,133084,2016-10-03 15:42:44
782747134529531904,8166,1569,6742856,133084,2016-10-03 01:00:34
782722598790725632,18899,6069,6742856,133084,2016-10-02 23:23:04
782598640137187329,8535,2122,6742856,133084,2016-10-02 15:10:30
782305867769217024,18249,6279,6742856,133084,2016-10-01 19:47:08
782021823840026624,0,7046,6742856,133084,2016-10-01 00:58:26
781955203444699136,12140,3795,6742856,133084,2016-09-30 20:33:43
781661882474196992,11430,3056,6742856,133084,2016-09-30 01:08:10
781655249211752448,4378,1258,6742856,133084,2016-09-30 00:41:48
781524693396357120,22716,6241,6742856,133084,2016-09-29 16:03:01
781308096455073793,7803,2870,6742856,133084,2016-09-29 01:42:20
781251288990355457,9251,2371,6742856,133084,2016-09-28 21:56:36
781163403222056960,10688,3072,6742856,133084,2016-09-28 16:07:23
780931614150983680,23673,8294,6742856,133084,2016-09-28 00:46:20
780858289093574656,7862,2249,6742856,133084,2016-09-27 19:54:58
780800785462489090,6039,1464,6742856,133084,2016-09-27 16:06:28
780601303617732608,13238,3749,6742856,133084,2016-09-27 02:53:48
780543529827336192,6893,1959,6742856,133084,2016-09-26 23:04:13
780496263422808064,0,4199,6742856,133084,2016-09-26 19:56:24
780476555013349377,0,133,6742856,133084,2016-09-26 18:38:05
780459368902959104,5780,1198,6742856,133084,2016-09-26 17:29:48
780192070812196864,9535,2526,6742856,133084,2016-09-25 23:47:39
780092040432480260,0,2588,6742856,133084,2016-09-25 17:10:10
780074436359819264,13410,5634,6742856,133084,2016-09-25 16:00:13
779834332596887552,20813,7989,6742856,133084,2016-09-25 00:06:08
779377524342161408,9654,3513,6742856,133084,2016-09-23 17:50:56
779124354206535695,0,20740,6742856,133084,2016-09-23 01:04:56
779123168116150273,12900,4101,6742856,133084,2016-09-23 01:00:13
779056095788752897,16178,5100,6742856,133084,2016-09-22 20:33:42
778990705243029504,21898,8212,6742856,133084,2016-09-22 16:13:51
778774459159379968,0,11210,6742856,133084,2016-09-22 01:54:34
778764940568104960,937,413,6742856,133084,2016-09-22 01:16:45
778748913645780993,7546,1506,6742856,133084,2016-09-22 00:13:04
778650543019483137,6314,1683,6742856,133084,2016-09-21 17:42:10
778624900596654080,5079,1137,6742856,133084,2016-09-21 16:00:17
778408200802557953,14884,4891,6742856,133084,2016-09-21 01:39:11
778396591732486144,0,13787,6742856,133084,2016-09-21 00:53:04
778383385161035776,6385,1237,6742857,133084,2016-09-21 00:00:35
778286810187399168,11344,3726,6742857,133084,2016-09-20 17:36:50
778039087836069888,9258,2979,6742857,133084,2016-09-20 01:12:28
778027034220126208,7170,1831,6742857,133084,2016-09-20 00:24:34
777953400541634568,0,3961,6742857,133084,2016-09-19 19:31:59
777885040357281792,6943,1846,6742857,133084,2016-09-19 15:00:20
777684233540206592,12271,3312,6742857,133084,2016-09-19 01:42:24
777641927919427584,0,4804,6742858,133084,2016-09-18 22:54:18
777621514455814149,9559,2810,6742858,133084,2016-09-18 21:33:11
777189768882946048,15620,4861,6742858,133084,2016-09-17 16:57:35
776819012571455488,0,15425,6742858,133084,2016-09-16 16:24:19
776813020089548800,5329,1360,6742858,133084,2016-09-16 16:00:31
776477788987613185,9682,3151,6742858,133084,2016-09-15 17:48:25
776249906839351296,0,10321,6742858,133084,2016-09-15 02:42:54
776218204058357768,32753,17967,6742858,133084,2016-09-15 00:36:55
776201521193218049,10472,2830,6742858,133084,2016-09-14 23:30:38
776113305656188928,12830,4903,6742858,133084,2016-09-14 17:40:06
776088319444877312,2002,171,6742858,133084,2016-09-14 16:00:49
775898661951791106,0,17393,6742858,133084,2016-09-14 03:27:11
775842724423557120,12773,3019,6742858,133084,2016-09-13 23:44:54
775733305207554048,15121,4501,6742858,133084,2016-09-13 16:30:07
775729183532220416,14092,5156,6742858,133084,2016-09-13 16:13:44
775364825476165632,8125,3359,6742858,133084,2016-09-12 16:05:54
775350846108426240,11071,4402,6742858,133084,2016-09-12 15:10:21
775085132600442880,16957,5325,6742858,133084,2016-09-11 21:34:30
774757898236878852,9302,1984,6742858,133084,2016-09-10 23:54:11
774639387460112384,7332,1954,6742858,133084,2016-09-10 16:03:16
774314403806253056,23732,6282,6742858,133084,2016-09-09 18:31:54
773985732834758656,11706,4362,6742858,133084,2016-09-08 20:45:53
773922284943896577,6962,1942,6742858,133084,2016-09-08 16:33:46
773704687002451968,7189,1837,6742858,133084,2016-09-08 02:09:06
773670353721753600,5811,1456,6742858,133084,2016-09-07 23:52:41
773547596996571136,24039,6937,6742858,133084,2016-09-07 15:44:53
773336787167145985,0,5735,6742858,133084,2016-09-07 01:47:12
773308824254029826,25310,8398,6742858,133084,2016-09-06 23:56:05
773247561583001600,10208,3597,6742858,133084,2016-09-06 19:52:39
773191612633579521,10890,4613,6742858,133084,2016-09-06 16:10:20
772877495989305348,9360,4367,6742858,133084,2016-09-05 19:22:09
772826264096874500,8688,2607,6742858,133084,2016-09-05 15:58:34
772615324260794368,0,3782,6742858,133084,2016-09-05 02:00:22
772581559778025472,7059,1907,6742858,133084,2016-09-04 23:46:12
772193107915964416,6543,1558,6742858,133084,2016-09-03 22:02:38
772152991789019136,4107,1264,6742858,133084,2016-09-03 19:23:13
772117678702071809,4083,819,6742858,133084,2016-09-03 17:02:54
772114945936949249,2948,527,6742858,133084,2016-09-03 16:52:02
772102971039580160,4360,1037,6742858,133084,2016-09-03 16:04:27
771908950375665664,7162,2120,6742858,133084,2016-09-03 03:13:29
771770456517009408,13092,3814,6742858,133084,2016-09-02 18:03:10
771500966810099713,9004,2932,6742858,133084,2016-09-02 00:12:18
771380798096281600,11489,5735,6742858,133084,2016-09-01 16:14:48
771171053431250945,0,8471,6742858,133084,2016-09-01 02:21:21
771136648247640064,10015,3273,6742858,133084,2016-09-01 00:04:38
771102124360998913,6773,1611,6742858,133084,2016-08-31 21:47:27
771014301343748096,7497,1853,6742858,133084,2016-08-31 15:58:28
771004394259247104,0,247,6742858,133084,2016-08-31 15:19:06
770787852854652928,5401,1371,6742858,133084,2016-08-31 00:58:39
770772759874076672,5654,1583,6742858,133084,2016-08-30 23:58:40
770743923962707968,0,51036,6742858,133084,2016-08-30 22:04:05
770655142660169732,7978,1960,6742858,133084,2016-08-30 16:11:18
770414278348247044,6859,2313,6742858,133084,2016-08-30 00:14:12
770293558247038976,6786,1670,6742858,133084,2016-08-29 16:14:30
770093767776997377,0,3412,6742858,133084,2016-08-29 03:00:36
770069151037685760,8243,2582,6742858,133084,2016-08-29 01:22:47
769940425801170949,34260,10820,6742858,133084,2016-08-28 16:51:16
769695466921623552,6965,1864,6742858,133084,2016-08-28 00:37:54
769335591808995329,0,8608,6742858,133084,2016-08-27 00:47:53
769212283578875904,5880,1919,6742858,133084,2016-08-26 16:37:54
768970937022709760,15689,7337,6742858,133084,2016-08-26 00:38:52
768909767477751808,0,3032,6742858,133084,2016-08-25 20:35:48
768855141948723200,4578,1002,6742858,133084,2016-08-25 16:58:45
768609597686943744,4482,1349,6742858,133084,2016-08-25 00:43:02
768596291618299904,5477,1434,6742858,133084,2016-08-24 23:50:10
768554158521745409,0,6532,6742858,133084,2016-08-24 21:02:45
768473857036525572,14808,3842,6742858,133084,2016-08-24 15:43:39
768193404517830656,11880,3961,6742858,133084,2016-08-23 21:09:14
767884188863397888,5182,1577,6742858,133084,2016-08-23 00:40:31
767754930266464257,17460,6045,6742858,133084,2016-08-22 16:06:54
767500508068192258,8144,2611,6742858,133084,2016-08-21 23:15:55
767191397493538821,13360,4279,6742859,133084,2016-08-21 02:47:37
767122157629476866,11003,3192,6742859,133084,2016-08-20 22:12:29
766864461642756096,0,6342,6742859,133084,2016-08-20 05:08:29
766793450729734144,5535,1524,6742859,133084,2016-08-20 00:26:19
766714921925144576,2823,428,6742859,133084,2016-08-19 19:14:16
766693177336135680,4395,885,6742859,133084,2016-08-19 17:47:52
766423258543644672,6548,1778,6742859,133084,2016-08-18 23:55:18
766313316352462849,7361,2112,6742859,133084,2016-08-18 16:38:26
766078092750233600,0,2897,6742859,133084,2016-08-18 01:03:45
766069199026450432,4656,976,6742859,133084,2016-08-18 00:28:24
766008592277377025,4061,556,6742859,133084,2016-08-17 20:27:34
765719909049503744,7862,2407,6742859,133084,2016-08-17 01:20:27
765669560888528897,5644,1364,6742859,133084,2016-08-16 22:00:23
765395769549590528,28610,3787,6742860,133084,2016-08-16 03:52:26
765371061932261376,7700,2407,6742860,133084,2016-08-16 02:14:15
765222098633691136,12636,3782,6742860,133084,2016-08-15 16:22:20
764857477905154048,6962,1970,6742860,133084,2016-08-14 16:13:27
764259802650378240,6582,1700,6742860,133084,2016-08-13 00:38:30
763956972077010945,798,61,6742860,133084,2016-08-12 04:35:10
763837565564780549,13719,4677,6742860,133084,2016-08-11 20:40:41
763183847194451968,5898,1656,6742860,133084,2016-08-10 01:23:03
763167063695355904,0,3383,6742860,133084,2016-08-10 00:16:21
763103485927849985,7989,2542,6742860,133084,2016-08-09 20:03:43
762699858130116608,13241,4058,6742860,133084,2016-08-08 17:19:51
762471784394268675,12272,7306,6742860,133084,2016-08-08 02:13:34
762464539388485633,11255,4706,6742860,133084,2016-08-08 01:44:46
762316489655476224,5247,1261,6742860,133084,2016-08-07 15:56:28
762035686371364864,34762,17447,6742860,133084,2016-08-06 21:20:40
761976711479193600,5876,2253,6742860,133084,2016-08-06 17:26:19
761750502866649088,0,4408,6742860,133084,2016-08-06 02:27:27
761745352076779520,4629,955,6742860,133084,2016-08-06 02:06:59
761672994376806400,53786,32468,6742860,133084,2016-08-05 21:19:27
761599872357261312,4489,1311,6742860,133084,2016-08-05 16:28:54
761371037149827077,0,19990,6742860,133084,2016-08-05 01:19:35
761334018830917632,5676,1614,6742860,133084,2016-08-04 22:52:29
761292947749015552,4856,1230,6742860,133084,2016-08-04 20:09:17
761227390836215808,5779,1725,6742860,133084,2016-08-04 15:48:47
761004547850530816,12238,3857,6742860,133084,2016-08-04 01:03:17
760893934457552897,4153,1081,6742860,133084,2016-08-03 17:43:45
760656994973933572,7175,2147,6742860,133084,2016-08-03 02:02:14
760641137271070720,5380,1441,6742860,133084,2016-08-03 00:59:13
760539183865880579,8233,4047,6742860,133084,2016-08-02 18:14:06
760521673607086080,4596,1562,6742860,133084,2016-08-02 17:04:31
